longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity;bedroom_share;population_per_room;<1H OCEAN;INLAND;ISLAND;NEAR BAY;NEAR OCEAN;median_rooms
-116.95;32.81;31.0;1277.0;293.0;698.0;237.0;3.1106;147700.0;<1H OCEAN;22.94440093970243;0.5465935787000783;1;0;0;0;0;2108.0
-116.96;32.81;29.0;2378.0;638.0;1410.0;623.0;2.9097;152500.0;<1H OCEAN;26.82926829268293;0.5929352396972245;1;0;0;0;0;2108.0
-116.94;32.82;35.0;1737.0;285.0;826.0;294.0;3.2411;159200.0;<1H OCEAN;16.407599309153714;0.4755325273459988;1;0;0;0;0;2108.0
-116.94;32.81;8.0;2517.0;632.0;1686.0;613.0;2.136;143500.0;<1H OCEAN;25.109257052046086;0.6698450536352801;1;0;0;0;0;2108.0
-116.95;32.81;15.0;2619.0;599.0;1513.0;537.0;2.543;100000.0;<1H OCEAN;22.871324933180603;0.5777014127529592;1;0;0;0;0;2108.0
-116.95;32.82;18.0;3038.0;592.0;1165.0;595.0;3.8024;144900.0;<1H OCEAN;19.486504279131005;0.3834759710335747;1;0;0;0;0;2108.0
-116.97;32.83;17.0;6659.0;1402.0;3183.0;1378.0;2.949;117300.0;<1H OCEAN;21.054212344195825;0.4779996996546028;1;0;0;0;0;2108.0
-116.99;32.83;20.0;6696.0;1326.0;3687.0;1291.0;3.1979;154600.0;<1H OCEAN;19.802867383512545;0.5506272401433692;1;0;0;0;0;2108.0
-116.99;32.85;32.0;5211.0;949.0;1165.0;948.0;4.0931;134200.0;<1H OCEAN;18.211475724429093;0.22356553444636346;1;0;0;0;0;2108.0
-116.98;32.85;12.0;3570.0;713.0;3321.0;666.0;4.0882;134500.0;<1H OCEAN;19.971988795518207;0.9302521008403362;1;0;0;0;0;2108.0
-117.01;32.83;17.0;15401.0;3280.0;7302.0;3176.0;3.3067;121900.0;<1H OCEAN;21.29731835595091;0.4741250568144926;1;0;0;0;0;2108.0
-117.01;32.84;23.0;1951.0;395.0;901.0;378.0;3.1023;143300.0;<1H OCEAN;20.246027678113787;0.4618144541260892;1;0;0;0;0;2108.0
-117.02;32.84;17.0;4013.0;673.0;2263.0;661.0;5.131;148300.0;<1H OCEAN;16.77049588836282;0.5639172688761525;1;0;0;0;0;2108.0
-116.96;32.85;11.0;9724.0;1796.0;5247.0;1777.0;4.1716;166100.0;<1H OCEAN;18.469765528589058;0.5395927601809954;1;0;0;0;0;2108.0
-116.96;32.86;14.0;3064.0;496.0;1681.0;503.0;4.4347;160300.0;<1H OCEAN;16.187989556135772;0.5486292428198434;1;0;0;0;0;2108.0
-116.96;32.87;17.0;4713.0;740.0;2531.0;723.0;4.8286;158500.0;<1H OCEAN;15.701251856566941;0.537025249310418;1;0;0;0;0;2108.0
-116.98;32.88;12.0;7320.0;1279.0;4048.0;1249.0;4.3952;151700.0;<1H OCEAN;17.472677595628415;0.5530054644808743;1;0;0;0;0;2108.0
-116.98;32.86;19.0;2121.0;341.0;1236.0;353.0;4.7717;153200.0;<1H OCEAN;16.077322017916078;0.5827439886845828;1;0;0;0;0;2108.0
-116.98;32.86;16.0;7718.0;1423.0;1165.0;1394.0;4.0693;146400.0;<1H OCEAN;18.437419020471623;0.15094584089142266;1;0;0;0;0;2108.0
-117.0;32.87;18.0;11544.0;1979.0;6296.0;1923.0;4.4904;150400.0;<1H OCEAN;17.143104643104643;0.5453915453915454;1;0;0;0;0;2108.0
-117.01;32.85;23.0;2592.0;414.0;1401.0;431.0;5.4903;151400.0;<1H OCEAN;15.972222222222221;0.5405092592592593;1;0;0;0;0;2108.0
-117.0;32.85;24.0;1888.0;319.0;950.0;319.0;5.282;140800.0;<1H OCEAN;16.896186440677965;0.503177966101695;1;0;0;0;0;2108.0
-116.95;32.83;14.0;12517.0;2506.0;6389.0;2333.0;3.3081;168700.0;<1H OCEAN;20.02077175041943;0.5104258208835983;1;0;0;0;0;2108.0
-116.95;32.84;31.0;1307.0;435.0;752.0;231.0;3.4286;129400.0;<1H OCEAN;33.28232593726091;0.5753634276970161;1;0;0;0;0;2108.0
-116.93;32.85;15.0;3273.0;895.0;1872.0;842.0;2.5388;119000.0;<1H OCEAN;27.344943476932475;0.5719523373052245;1;0;0;0;0;2108.0
-116.93;32.85;5.0;4116.0;990.0;2770.0;905.0;3.1142;150000.0;<1H OCEAN;24.05247813411079;0.672983479105928;1;0;0;0;0;2108.0
-116.94;32.85;31.0;1293.0;232.0;599.0;228.0;4.7578;161000.0;<1H OCEAN;17.942768754833722;0.46326372776488783;1;0;0;0;0;2108.0
-116.94;32.84;32.0;1607.0;253.0;778.0;262.0;4.5278;166300.0;<1H OCEAN;15.743621655258245;0.48413192283758555;1;0;0;0;0;2108.0
-116.94;32.83;38.0;1701.0;317.0;872.0;304.0;3.7831;147800.0;<1H OCEAN;18.636096413874192;0.5126396237507349;1;0;0;0;0;2108.0
-116.88;32.86;9.0;3049.0;471.0;1527.0;515.0;5.0733;196600.0;<1H OCEAN;15.447687766480813;0.5008199409642505;1;0;0;0;0;2108.0
-116.86;32.87;17.0;5799.0;921.0;2630.0;843.0;5.0524;285400.0;<1H OCEAN;15.882048629073978;0.45352647008104846;1;0;0;0;0;2108.0
-116.84;32.86;16.0;2502.0;532.0;1211.0;494.0;3.2516;202100.0;<1H OCEAN;21.262989608313347;0.48401278976818546;1;0;0;0;0;2108.0
-116.89;32.85;16.0;1743.0;333.0;652.0;322.0;2.8906;158300.0;<1H OCEAN;19.104991394148023;0.37406769936890416;1;0;0;0;0;2108.0
-116.91;32.87;14.0;3048.0;597.0;1690.0;576.0;4.3818;147100.0;<1H OCEAN;19.586614173228348;0.5544619422572179;1;0;0;0;0;2108.0
-116.91;32.86;10.0;3699.0;838.0;2310.0;759.0;2.5365;139500.0;<1H OCEAN;22.65477155988105;0.624493106244931;1;0;0;0;0;2108.0
-116.91;32.86;15.0;3153.0;628.0;1633.0;527.0;3.6898;131000.0;<1H OCEAN;19.91753885188709;0.5179194418014589;1;0;0;0;0;2108.0
-116.92;32.86;11.0;2204.0;518.0;1472.0;497.0;2.3693;127000.0;<1H OCEAN;23.502722323049003;0.6678765880217786;1;0;0;0;0;2108.0
-116.93;32.83;19.0;3038.0;529.0;1463.0;509.0;3.944;172500.0;<1H OCEAN;17.412771560236997;0.4815668202764977;1;0;0;0;0;2108.0
-116.93;32.83;21.0;1283.0;278.0;684.0;289.0;2.3203;163500.0;<1H OCEAN;21.66796570537802;0.5331254871395168;1;0;0;0;0;2108.0
-116.92;32.82;17.0;2492.0;494.0;1278.0;439.0;2.8875;155700.0;<1H OCEAN;19.823434991974317;0.5128410914927769;1;0;0;0;0;2108.0
-116.92;32.85;23.0;1378.0;269.0;767.0;266.0;4.0625;145000.0;<1H OCEAN;19.521044992743107;0.5566037735849056;1;0;0;0;0;2108.0
-116.92;32.84;16.0;4675.0;834.0;2188.0;817.0;4.6674;178000.0;<1H OCEAN;17.83957219251337;0.46802139037433155;1;0;0;0;0;2108.0
-116.91;32.83;16.0;5203.0;435.0;2515.0;862.0;4.105;174400.0;<1H OCEAN;8.360561214683836;0.4833749759753988;1;0;0;0;0;2108.0
-116.92;32.82;16.0;2784.0;468.0;1458.0;465.0;4.0048;184600.0;<1H OCEAN;16.810344827586206;0.5237068965517241;1;0;0;0;0;2108.0
-116.91;32.85;21.0;4152.0;703.0;2255.0;697.0;4.5096;159500.0;<1H OCEAN;16.93159922928709;0.543111753371869;1;0;0;0;0;2108.0
-116.89;32.85;15.0;3560.0;593.0;1757.0;574.0;5.1185;185300.0;<1H OCEAN;16.657303370786515;0.4935393258426966;1;0;0;0;0;2108.0
-116.9;32.84;18.0;3612.0;737.0;1864.0;713.0;2.7069;153800.0;<1H OCEAN;20.40420819490587;0.5160575858250277;1;0;0;0;0;2108.0
-116.89;32.82;18.0;2515.0;443.0;1442.0;449.0;5.0201;154400.0;<1H OCEAN;17.61431411530815;0.5733598409542744;1;0;0;0;0;2108.0
-116.9;32.84;18.0;4215.0;810.0;2104.0;773.0;4.0873;146900.0;<1H OCEAN;19.217081850533805;0.4991696322657177;1;0;0;0;0;2108.0
-116.91;32.82;14.0;1978.0;424.0;1085.0;387.0;3.8073;170100.0;<1H OCEAN;21.435793731041457;0.5485338725985844;1;0;0;0;0;2108.0
-116.96;32.9;16.0;3047.0;495.0;1507.0;499.0;5.3008;186500.0;<1H OCEAN;16.24548736462094;0.49458483754512633;1;0;0;0;0;2108.0
-116.94;32.89;29.0;2541.0;381.0;1078.0;372.0;5.2542;227800.0;<1H OCEAN;14.994096812278631;0.42424242424242425;1;0;0;0;0;2108.0
-116.94;32.87;24.0;2824.0;441.0;1480.0;471.0;5.2614;177200.0;<1H OCEAN;15.61614730878187;0.5240793201133145;1;0;0;0;0;2108.0
-116.93;32.87;17.0;3722.0;670.0;1561.0;604.0;3.6027;211900.0;<1H OCEAN;18.001074691026332;0.4193981730252552;1;0;0;0;0;2108.0
-116.9;32.9;19.0;3090.0;552.0;1621.0;520.0;4.0806;189200.0;<1H OCEAN;17.864077669902912;0.5245954692556635;1;0;0;0;0;2108.0
-116.84;32.92;20.0;1066.0;219.0;536.0;173.0;3.1607;119300.0;<1H OCEAN;20.544090056285178;0.5028142589118199;1;0;0;0;0;2108.0
-117.05;33.01;19.0;3558.0;588.0;1439.0;578.0;4.625;211100.0;<1H OCEAN;16.526138279932546;0.4044406970207982;1;0;0;0;0;2108.0
-117.05;33.01;17.0;3430.0;425.0;1468.0;433.0;10.6186;429300.0;<1H OCEAN;12.39067055393586;0.4279883381924198;1;0;0;0;0;2108.0
-117.04;33.01;28.0;922.0;107.0;314.0;97.0;8.4721;342300.0;<1H OCEAN;11.605206073752711;0.3405639913232104;1;0;0;0;0;2108.0
-117.03;33.0;6.0;6139.0;793.0;2693.0;770.0;7.7569;387400.0;<1H OCEAN;12.917413259488516;0.43867079328880926;1;0;0;0;0;2108.0
-117.04;32.99;6.0;9518.0;1418.0;4413.0;1275.0;6.6012;314900.0;<1H OCEAN;14.898087833578483;0.46364782517335573;1;0;0;0;0;2108.0
-117.04;32.98;16.0;1332.0;196.0;640.0;193.0;6.0226;192900.0;<1H OCEAN;14.714714714714713;0.4804804804804805;1;0;0;0;0;2108.0
-117.06;32.99;16.0;1306.0;196.0;713.0;222.0;6.2683;180700.0;<1H OCEAN;15.007656967840735;0.5459418070444104;1;0;0;0;0;2108.0
-117.05;32.97;17.0;9911.0;1436.0;4763.0;1414.0;5.5882;194300.0;<1H OCEAN;14.488951669861768;0.48057713651498335;1;0;0;0;0;2108.0
-117.05;32.96;18.0;3593.0;661.0;1992.0;626.0;4.8295;165800.0;<1H OCEAN;18.396882827720567;0.5544113554133037;1;0;0;0;0;2108.0
-117.04;32.97;13.0;6711.0;1256.0;3683.0;1220.0;4.5746;175700.0;<1H OCEAN;18.71554164804053;0.5488004768290866;1;0;0;0;0;2108.0
-117.03;32.97;16.0;3936.0;694.0;1935.0;659.0;4.5625;231200.0;<1H OCEAN;17.632113821138212;0.4916158536585366;1;0;0;0;0;2108.0
-117.03;32.96;16.0;3424.0;698.0;1940.0;645.0;4.121;182100.0;<1H OCEAN;20.385514018691588;0.5665887850467289;1;0;0;0;0;2108.0
-116.99;32.96;17.0;5509.0;866.0;2748.0;817.0;4.8854;181300.0;<1H OCEAN;15.719731348702123;0.49882011254311126;1;0;0;0;0;2108.0
-117.02;32.95;25.0;1909.0;334.0;1043.0;322.0;3.7784;160100.0;<1H OCEAN;17.49607124148769;0.5463593504452593;1;0;0;0;0;2108.0
-117.03;32.95;19.0;4500.0;815.0;2456.0;782.0;4.5032;168900.0;<1H OCEAN;18.11111111111111;0.5457777777777778;1;0;0;0;0;2108.0
-117.05;32.95;17.0;3039.0;555.0;1297.0;552.0;3.9531;178600.0;<1H OCEAN;18.26258637709773;0.42678512668641;1;0;0;0;0;2108.0
-117.05;32.95;17.0;4814.0;1091.0;3013.0;1078.0;3.2369;167800.0;<1H OCEAN;22.663066057332777;0.6258828417116743;1;0;0;0;0;2108.0
-117.06;33.02;24.0;830.0;190.0;279.0;196.0;1.9176;121100.0;<1H OCEAN;22.89156626506024;0.336144578313253;1;0;0;0;0;2108.0
-117.06;33.01;24.0;2618.0;485.0;726.0;443.0;3.5192;159100.0;<1H OCEAN;18.52559205500382;0.2773109243697479;1;0;0;0;0;2108.0
-117.07;33.01;25.0;2120.0;381.0;588.0;359.0;3.1187;169400.0;<1H OCEAN;17.971698113207545;0.27735849056603773;1;0;0;0;0;2108.0
-117.07;33.02;17.0;2863.0;665.0;715.0;467.0;2.6048;148200.0;<1H OCEAN;23.227383863080682;0.2497380370241006;1;0;0;0;0;2108.0
-117.06;33.04;17.0;1785.0;255.0;667.0;277.0;5.7382;278000.0;<1H OCEAN;14.285714285714285;0.37366946778711485;1;0;0;0;0;2108.0
-117.06;33.03;29.0;2023.0;309.0;678.0;340.0;7.0913;265400.0;<1H OCEAN;15.274345032130498;0.3351458230350964;1;0;0;0;0;2108.0
-117.07;33.03;14.0;6665.0;1231.0;2026.0;1001.0;5.09;268500.0;<1H OCEAN;18.469617404351087;0.3039759939984996;1;0;0;0;0;2108.0
-117.07;33.03;15.0;1095.0;158.0;361.0;176.0;6.8099;328200.0;<1H OCEAN;14.429223744292239;0.32968036529680367;1;0;0;0;0;2108.0
-117.08;33.03;10.0;2296.0;450.0;818.0;405.0;4.3424;160600.0;<1H OCEAN;19.5993031358885;0.35627177700348434;1;0;0;0;0;2108.0
-117.07;33.04;4.0;2271.0;578.0;926.0;391.0;3.6437;210100.0;<1H OCEAN;25.451343020695727;0.4077498899163364;1;0;0;0;0;2108.0
-117.08;33.03;15.0;3023.0;623.0;1283.0;559.0;3.3724;137900.0;<1H OCEAN;20.608666887198147;0.42441283493218657;1;0;0;0;0;2108.0
-117.08;33.03;17.0;987.0;142.0;463.0;152.0;5.8747;229300.0;<1H OCEAN;14.387031408308005;0.4690982776089159;1;0;0;0;0;2108.0
-117.08;33.03;18.0;1339.0;284.0;761.0;290.0;5.3074;137200.0;<1H OCEAN;21.209858103061986;0.5683345780433159;1;0;0;0;0;2108.0
-117.09;33.03;17.0;2786.0;396.0;1228.0;396.0;6.4211;220700.0;<1H OCEAN;14.213926776740848;0.44077530509691315;1;0;0;0;0;2108.0
-117.08;33.04;10.0;2577.0;347.0;1193.0;365.0;6.53;264100.0;<1H OCEAN;13.465269693441986;0.46294140473418705;1;0;0;0;0;2108.0
-117.1;32.97;17.0;3167.0;861.0;2098.0;828.0;2.4459;85800.0;<1H OCEAN;27.18661193558573;0.6624565835175245;1;0;0;0;0;2108.0
-117.1;32.96;7.0;3619.0;770.0;1134.0;482.0;4.1279;167600.0;<1H OCEAN;21.27659574468085;0.31334622823984526;1;0;0;0;0;2108.0
-117.05;33.05;6.0;7916.0;1293.0;2741.0;1204.0;5.6436;278600.0;<1H OCEAN;16.33400707427994;0.34626073774633653;1;0;0;0;0;2108.0
-117.05;33.04;12.0;1840.0;254.0;580.0;234.0;6.7769;400000.0;<1H OCEAN;13.804347826086957;0.31521739130434784;1;0;0;0;0;2108.0
-117.05;33.03;14.0;5180.0;1051.0;1639.0;991.0;4.5;222200.0;<1H OCEAN;20.28957528957529;0.3164092664092664;1;0;0;0;0;2108.0
-117.05;33.03;16.0;87.0;20.0;32.0;21.0;4.3571;144600.0;<1H OCEAN;22.988505747126435;0.367816091954023;1;0;0;0;0;2108.0
-117.06;33.02;17.0;2635.0;389.0;994.0;359.0;5.8966;261500.0;<1H OCEAN;14.762808349146109;0.3772296015180266;1;0;0;0;0;2108.0
-117.05;33.02;18.0;917.0;121.0;388.0;131.0;6.3517;260100.0;<1H OCEAN;13.195201744820064;0.42311886586695746;1;0;0;0;0;2108.0
-117.01;33.04;13.0;4595.0;567.0;1643.0;544.0;7.7684;362300.0;<1H OCEAN;12.33949945593036;0.3575625680087051;1;0;0;0;0;2108.0
-117.04;33.03;16.0;2852.0;435.0;1165.0;448.0;6.3761;296200.0;<1H OCEAN;15.252454417952313;0.40848527349228614;1;0;0;0;0;2108.0
-117.01;32.99;8.0;3372.0;430.0;1536.0;448.0;8.4284;378300.0;<1H OCEAN;12.752075919335706;0.4555160142348754;1;0;0;0;0;2108.0
-116.99;33.01;11.0;1412.0;185.0;529.0;166.0;7.7517;500001.0;<1H OCEAN;13.101983002832862;0.37464589235127477;1;0;0;0;0;2108.0
-117.09;32.91;9.0;2012.0;316.0;802.0;289.0;6.5706;255700.0;<1H OCEAN;15.705765407554672;0.3986083499005964;1;0;0;0;0;2108.0
-117.09;32.91;16.0;2005.0;266.0;1165.0;270.0;7.0546;282200.0;<1H OCEAN;13.266832917705736;0.5810473815461347;1;0;0;0;0;2108.0
-117.09;32.9;16.0;1989.0;290.0;814.0;291.0;6.2715;255100.0;<1H OCEAN;14.580191050779288;0.4092508798391151;1;0;0;0;0;2108.0
-117.1;32.9;16.0;2994.0;445.0;1047.0;437.0;5.149;184300.0;<1H OCEAN;14.86305945223781;0.3496993987975952;1;0;0;0;0;2108.0
-117.11;32.9;16.0;2043.0;388.0;705.0;352.0;4.4766;161500.0;<1H OCEAN;18.991678903573174;0.34508076358296624;1;0;0;0;0;2108.0
-117.11;32.91;15.0;1840.0;235.0;855.0;241.0;7.5992;310600.0;<1H OCEAN;12.771739130434783;0.46467391304347827;1;0;0;0;0;2108.0
-117.08;32.91;16.0;1653.0;228.0;690.0;224.0;6.5853;248400.0;<1H OCEAN;13.793103448275861;0.41742286751361163;1;0;0;0;0;2108.0
-117.08;32.93;5.0;14944.0;2490.0;6600.0;2407.0;6.0857;308300.0;<1H OCEAN;16.66220556745182;0.4416488222698073;1;0;0;0;0;2108.0
-117.08;32.91;9.0;1547.0;218.0;683.0;231.0;7.5604;327900.0;<1H OCEAN;14.091790562378797;0.4414996767937944;1;0;0;0;0;2108.0
-117.07;33.01;5.0;5870.0;977.0;1917.0;842.0;5.1998;294100.0;<1H OCEAN;16.643952299829643;0.32657580919931856;1;0;0;0;0;2108.0
-117.06;33.01;9.0;2470.0;417.0;1165.0;427.0;4.4219;209200.0;<1H OCEAN;16.88259109311741;0.4716599190283401;1;0;0;0;0;2108.0
-117.07;33.0;4.0;6242.0;1258.0;2211.0;1116.0;4.25;281600.0;<1H OCEAN;20.153796859980773;0.3542133931432233;1;0;0;0;0;2108.0
-117.07;33.0;4.0;9153.0;1866.0;3775.0;1698.0;4.955;241500.0;<1H OCEAN;20.386758439855786;0.4124330820496012;1;0;0;0;0;2108.0
-117.08;33.01;5.0;5659.0;931.0;2565.0;902.0;6.1949;238700.0;<1H OCEAN;16.451669906343877;0.4532602933380456;1;0;0;0;0;2108.0
-117.09;32.99;29.0;2175.0;327.0;1037.0;326.0;5.1909;201400.0;<1H OCEAN;15.03448275862069;0.4767816091954023;1;0;0;0;0;2108.0
-117.09;32.99;18.0;3215.0;588.0;1618.0;509.0;4.6028;216800.0;<1H OCEAN;18.28926905132193;0.5032659409020218;1;0;0;0;0;2108.0
-117.09;32.98;23.0;1125.0;273.0;687.0;308.0;2.3182;268800.0;<1H OCEAN;24.266666666666666;0.6106666666666667;1;0;0;0;0;2108.0
-117.12;32.96;16.0;3050.0;559.0;1444.0;512.0;5.2463;156300.0;<1H OCEAN;18.327868852459016;0.4734426229508197;1;0;0;0;0;2108.0
-117.11;32.97;9.0;1531.0;242.0;850.0;240.0;6.0862;263600.0;<1H OCEAN;15.80666231221424;0.5551926845199217;1;0;0;0;0;2108.0
-117.1;33.0;5.0;15502.0;2613.0;7417.0;2358.0;5.9094;261100.0;<1H OCEAN;16.85588956263708;0.4784543929815508;1;0;0;0;0;2108.0
-117.11;32.95;11.0;4694.0;824.0;2223.0;783.0;4.9485;231800.0;<1H OCEAN;17.554324669791225;0.4735832978270132;1;0;0;0;0;2108.0
-117.12;32.95;8.0;3670.0;536.0;1723.0;592.0;6.3542;218100.0;<1H OCEAN;14.604904632152587;0.46948228882833787;1;0;0;0;0;2108.0
-117.12;32.96;15.0;2869.0;405.0;1526.0;402.0;6.0175;238300.0;<1H OCEAN;14.116416869989543;0.5318926455210875;1;0;0;0;0;2108.0
-117.12;32.95;4.0;9018.0;1572.0;4438.0;1498.0;4.988;263700.0;<1H OCEAN;17.431803060545576;0.49212685739631845;1;0;0;0;0;2108.0
-117.08;32.97;3.0;17466.0;3336.0;7644.0;2895.0;5.4584;246500.0;<1H OCEAN;19.099965647543797;0.4376502919958777;1;0;0;0;0;2108.0
-117.06;32.97;17.0;4754.0;877.0;2412.0;832.0;4.3548;192300.0;<1H OCEAN;18.44762305427009;0.507362221287337;1;0;0;0;0;2108.0
-117.29;33.24;5.0;3109.0;634.0;1823.0;578.0;3.1875;153800.0;<1H OCEAN;20.392409134770023;0.5863621743325829;1;0;0;0;0;2108.0
-117.3;33.23;13.0;3619.0;791.0;1759.0;806.0;2.765;98500.0;<1H OCEAN;21.8568665377176;0.4860458690245924;1;0;0;0;0;2108.0
-117.31;33.24;6.0;1580.0;288.0;792.0;265.0;4.0469;162400.0;<1H OCEAN;18.227848101265824;0.5012658227848101;1;0;0;0;0;2108.0
-117.28;33.28;13.0;6131.0;1040.0;4049.0;940.0;3.8156;150700.0;<1H OCEAN;16.96297504485402;0.6604142880443648;1;0;0;0;0;2108.0
-117.25;33.3;14.0;2513.0;351.0;1151.0;357.0;6.3054;359000.0;<1H OCEAN;13.967369677676084;0.4580183048149622;1;0;0;0;0;2108.0
-117.26;33.26;29.0;4609.0;798.0;2582.0;746.0;4.3429;173900.0;<1H OCEAN;17.31395096550228;0.5602082881319158;1;0;0;0;0;2108.0
-117.3;33.26;23.0;1678.0;275.0;1227.0;264.0;4.1713;133800.0;<1H OCEAN;16.388557806912992;0.731227651966627;1;0;0;0;0;2108.0
-117.3;33.25;22.0;2329.0;419.0;1456.0;381.0;3.7933;131000.0;<1H OCEAN;17.99055388578789;0.6251610133104336;1;0;0;0;0;2108.0
-117.31;33.25;14.0;3483.0;764.0;2140.0;687.0;3.125;102300.0;<1H OCEAN;21.935113407981625;0.614412862474878;1;0;0;0;0;2108.0
-117.31;33.25;13.0;3075.0;630.0;1843.0;674.0;2.8558;97100.0;<1H OCEAN;20.48780487804878;0.599349593495935;1;0;0;0;0;2108.0
-117.32;33.25;7.0;2499.0;420.0;1314.0;398.0;4.85;186900.0;<1H OCEAN;16.80672268907563;0.5258103241296519;1;0;0;0;0;2108.0
-117.32;33.25;7.0;8206.0;1523.0;4399.0;1423.0;3.6301;170900.0;<1H OCEAN;18.559590543504754;0.5360711674384596;1;0;0;0;0;2108.0
-117.42;33.35;14.0;25135.0;4819.0;35682.0;4769.0;2.5729;134400.0;<1H OCEAN;19.172468669186394;1.419614083946688;1;0;0;0;0;2108.0
-117.24;33.34;17.0;2866.0;442.0;1354.0;431.0;4.5764;257300.0;<1H OCEAN;15.422191207257502;0.4724354501046755;1;0;0;0;0;2108.0
-117.22;33.36;16.0;3165.0;482.0;1351.0;452.0;4.605;263300.0;<1H OCEAN;15.229067930489732;0.4268562401263823;1;0;0;0;0;2108.0
-117.22;33.31;12.0;2924.0;433.0;1193.0;394.0;6.2475;331300.0;<1H OCEAN;14.808481532147743;0.40800273597811215;1;0;0;0;0;2108.0
-117.21;33.34;10.0;5294.0;817.0;2312.0;810.0;5.4563;325700.0;<1H OCEAN;15.432565168114849;0.43672081601813373;1;0;0;0;0;2108.0
-117.19;33.34;15.0;3310.0;488.0;1104.0;460.0;6.1009;314400.0;<1H OCEAN;14.74320241691843;0.33353474320241694;1;0;0;0;0;2108.0
-117.17;33.34;15.0;3313.0;679.0;1022.0;564.0;2.7986;189900.0;<1H OCEAN;20.49501961968005;0.3084817386054935;1;0;0;0;0;2108.0
-117.2;33.29;12.0;6358.0;1182.0;2778.0;1020.0;4.0357;295900.0;<1H OCEAN;18.590751808744887;0.43692985215476565;1;0;0;0;0;2108.0
-117.17;33.28;16.0;1921.0;312.0;862.0;280.0;5.1786;376800.0;<1H OCEAN;16.241540864133263;0.4487246225923998;1;0;0;0;0;2108.0
-117.25;33.38;16.0;3536.0;765.0;2007.0;687.0;3.0;146700.0;<1H OCEAN;21.634615384615387;0.5675904977375565;1;0;0;0;0;2108.0
-117.24;33.4;16.0;2704.0;463.0;1322.0;424.0;3.7857;227000.0;<1H OCEAN;17.12278106508876;0.488905325443787;1;0;0;0;0;2108.0
-117.23;33.38;18.0;3339.0;704.0;1727.0;652.0;2.8393;173200.0;<1H OCEAN;21.08415693321354;0.5172207247678946;1;0;0;0;0;2108.0
-117.24;33.38;16.0;2792.0;525.0;1696.0;516.0;3.668;171200.0;<1H OCEAN;18.803724928366762;0.6074498567335244;1;0;0;0;0;2108.0
-117.25;33.38;17.0;1614.0;431.0;1031.0;389.0;2.0956;134400.0;<1H OCEAN;26.703841387856258;0.6387856257744734;1;0;0;0;0;2108.0
-117.25;33.39;22.0;2699.0;543.0;1425.0;491.0;2.375;137300.0;<1H OCEAN;20.118562430529828;0.5279733234531307;1;0;0;0;0;2108.0
-117.26;33.37;7.0;2221.0;548.0;1440.0;501.0;2.2368;154600.0;<1H OCEAN;24.673570463755066;0.6483565961278703;1;0;0;0;0;2108.0
-117.25;33.37;8.0;1755.0;530.0;1165.0;511.0;1.995;146900.0;<1H OCEAN;30.1994301994302;0.6638176638176638;1;0;0;0;0;2108.0
-117.24;33.37;14.0;4687.0;793.0;2436.0;779.0;4.5391;180900.0;<1H OCEAN;16.919138041391083;0.5197354384467676;1;0;0;0;0;2108.0
-117.24;33.36;11.0;2786.0;480.0;1250.0;450.0;4.5;222600.0;<1H OCEAN;17.22900215362527;0.4486719310839914;1;0;0;0;0;2108.0
-117.25;33.36;6.0;3725.0;960.0;2833.0;915.0;2.3214;247000.0;<1H OCEAN;25.771812080536915;0.7605369127516779;1;0;0;0;0;2108.0
-117.34;33.46;14.0;1902.0;338.0;848.0;304.0;5.5395;273300.0;<1H OCEAN;17.770767613038906;0.4458464773922187;1;0;0;0;0;2108.0
-117.19;33.41;16.0;3031.0;554.0;1301.0;518.0;4.0882;296100.0;<1H OCEAN;18.277796106895412;0.42923127680633455;1;0;0;0;0;2108.0
-117.14;33.39;29.0;2889.0;587.0;1931.0;510.0;3.8547;208300.0;<1H OCEAN;20.31844929041191;0.6683973693319488;1;0;0;0;0;2108.0
-117.2;33.38;14.0;5392.0;821.0;2350.0;810.0;5.0507;291500.0;<1H OCEAN;15.226261127596437;0.4358308605341246;1;0;0;0;0;2108.0
-117.1;33.36;19.0;3518.0;658.0;2091.0;610.0;3.2614;168800.0;<1H OCEAN;18.703808982376348;0.5943718021603184;1;0;0;0;0;2108.0
-116.95;33.31;16.0;2921.0;639.0;1838.0;540.0;2.2393;117000.0;<1H OCEAN;21.8760698390962;0.6292365628209518;1;0;0;0;0;2108.0
-117.03;33.32;14.0;1088.0;209.0;601.0;193.0;3.8438;243800.0;<1H OCEAN;19.209558823529413;0.5523897058823529;1;0;0;0;0;2108.0
-117.05;33.29;17.0;1800.0;312.0;891.0;281.0;7.0177;267600.0;<1H OCEAN;17.333333333333336;0.495;1;0;0;0;0;2108.0
-117.05;33.26;14.0;3103.0;569.0;1704.0;539.0;3.7644;264700.0;<1H OCEAN;18.337093135675154;0.5491459877537866;1;0;0;0;0;2108.0
-117.12;33.27;11.0;3016.0;601.0;1727.0;541.0;4.9375;232800.0;<1H OCEAN;19.927055702917773;0.5726127320954907;1;0;0;0;0;2108.0
-117.0;33.29;17.0;2073.0;313.0;573.0;221.0;8.2531;419200.0;<1H OCEAN;15.098890496864447;0.276410998552822;1;0;0;0;0;2108.0
